template_id,instance_id,query_group_id,plan_strategy,strategy_tag,n_ops,n_joins_plan,n_sel_plan,n_agg_plan,n_sort_plan,join_typ,access,n_pipe,pipe_max,n_par,par_max,d_0,d_1,d_2,d_3,n_cross,n_push,tier_span,read_total,write_total,inter_max,reduce,cost,cost_ratio_to_best,optimal,plan_template_id,best_strategy_tag,n_terms,n_rel,n_joins_query,n_anti,n_sel_query,n_agg_query,n_group,n_sort_query,depth,size_class_max,n_large,n_small,tier_min,tier_max,input_mb,query_class
Q4_I02_T23,Q4_I02,Q4,"l2, p3, sort_merge",23,7,0,3,1,3,2,0,0,0,3,3,14305.0,0.0,12742.7,0.0,3,3,2,18588.3,8459.4,4037.7,0.01037,27.3494,1.2233,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T25,Q4_I02,Q4,"l3, serial, nested_loop",25,5,0,3,1,1,0,0,0,0,0,0,14305.0,0.0,8075.3,4339.8,3,3,3,18424.6,8295.6,4037.7,0.01037,68.9774,3.0853,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T29,Q4_I02,Q4,"l3, serial, index_nested_loop",29,5,0,3,1,1,3,1,0,0,0,0,13021.4,0.0,8075.3,4339.8,3,3,3,17141.0,8295.6,4037.7,0.01037,63.6291,2.8461,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T31,Q4_I02,Q4,"l3, serial, sort_merge",31,7,0,3,1,3,2,0,0,0,0,0,14305.0,0.0,8075.3,4667.4,3,3,3,18588.3,8459.4,4037.7,0.01037,69.0465,3.0884,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T33,Q4_I02,Q4,"l3, p3, nested_loop",33,5,0,3,1,1,0,0,0,0,2,3,14305.0,0.0,8075.3,4339.8,3,3,3,18424.6,8295.6,4037.7,0.01037,27.7049,1.2392,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T37,Q4_I02,Q4,"l3, p3, index_nested_loop",37,5,0,3,1,1,3,1,0,0,2,3,13021.4,0.0,8075.3,4339.8,3,3,3,17141.0,8295.6,4037.7,0.01037,22.3567,1.0,1,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q4_I02_T39,Q4_I02,Q4,"l3, p3, sort_merge",39,7,0,3,1,3,2,0,0,0,2,3,14305.0,0.0,8075.3,4667.4,3,3,3,18588.3,8459.4,4037.7,0.01037,27.7741,1.2423,0,Q4_I02_T37,37,1,2,0,0,2,1,1,1,2,large,1,0,0,0,7896.0,"semi-join from EXISTS, group, sort"
Q5_I02_T01,Q5_I02,Q5,"home, serial, nested_loop",1,13,5,2,1,1,0,0,0,0,0,0,21989.6,0.0,0.0,0.0,0,0,0,15079.0,6910.6,6409.0,6.1e-05,92.8752,5.2218,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T03,Q5_I02,Q5,"home, serial, index_nested_loop",3,13,5,2,1,1,3,1,0,0,0,0,21781.0,0.0,0.0,0.0,0,0,0,14870.5,6910.6,6409.0,6.1e-05,92.0063,5.173,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T04,Q5_I02,Q5,"home, serial, sort_merge",4,15,5,2,1,3,2,0,0,0,0,0,21989.6,2.0,0.0,0.0,0,0,0,15080.0,6911.6,6409.0,6.1e-05,92.879,5.2221,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T05,Q5_I02,Q5,"home, p3, nested_loop",5,13,5,2,1,1,0,0,0,0,11,3,21989.6,0.0,0.0,0.0,0,0,0,15079.0,6910.6,6409.0,6.1e-05,30.9655,1.741,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T07,Q5_I02,Q5,"home, p3, index_nested_loop",7,13,5,2,1,1,3,1,0,0,11,3,21781.0,0.0,0.0,0.0,0,0,0,14870.5,6910.6,6409.0,6.1e-05,30.6758,1.7247,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T08,Q5_I02,Q5,"home, p3, sort_merge",8,15,5,2,1,3,2,0,0,0,11,3,21989.6,2.0,0.0,0.0,0,0,0,15080.0,6911.6,6409.0,6.1e-05,30.9692,1.7412,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T09,Q5_I02,Q5,"l2, serial, nested_loop",9,13,5,2,1,1,0,0,0,0,0,0,8169.0,6409.0,7411.6,0.0,6,6,2,15079.0,6910.6,6409.0,6.1e-05,53.568,3.0118,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T10,Q5_I02,Q5,"l2, serial, nested_loop, pipelined",10,13,5,2,1,1,0,0,6,6,0,0,8169.0,6409.0,7406.1,0.0,6,6,2,15079.0,6905.1,6409.0,6.1e-05,53.5622,3.0115,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T13,Q5_I02,Q5,"l2, serial, index_nested_loop",13,13,5,2,1,1,3,1,0,0,0,0,8169.0,6409.0,7203.1,0.0,6,6,2,14870.5,6910.6,6409.0,6.1e-05,53.3594,3.0001,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T14,Q5_I02,Q5,"l2, serial, index_nested_loop, pipelined",14,13,5,2,1,1,3,1,6,6,0,0,8169.0,6409.0,7197.6,0.0,6,6,2,14870.5,6905.1,6409.0,6.1e-05,53.3536,2.9998,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T15,Q5_I02,Q5,"l2, serial, sort_merge",15,15,5,2,1,3,2,0,0,0,0,0,8169.0,6409.0,7413.6,0.0,6,6,2,15080.0,6911.6,6409.0,6.1e-05,53.57,3.0119,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T16,Q5_I02,Q5,"l2, serial, sort_merge, pipelined",16,15,5,2,1,3,2,0,6,6,0,0,8169.0,6409.0,7408.1,0.0,6,6,2,15080.0,6906.1,6409.0,6.1e-05,53.5642,3.0116,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T17,Q5_I02,Q5,"l2, p3, nested_loop",17,13,5,2,1,1,0,0,0,0,11,3,8169.0,6409.0,7411.6,0.0,6,6,2,15079.0,6910.6,6409.0,6.1e-05,17.8577,1.004,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T18,Q5_I02,Q5,"l2, p3, nested_loop, pipelined",18,13,5,2,1,1,0,0,6,6,11,3,8169.0,6409.0,7406.1,0.0,6,6,2,15079.0,6905.1,6409.0,6.1e-05,17.8554,1.0039,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T21,Q5_I02,Q5,"l2, p3, index_nested_loop",21,13,5,2,1,1,3,1,0,0,11,3,8169.0,6409.0,7203.1,0.0,6,6,2,14870.5,6910.6,6409.0,6.1e-05,17.7882,1.0001,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T22,Q5_I02,Q5,"l2, p3, index_nested_loop, pipelined",22,13,5,2,1,1,3,1,6,6,11,3,8169.0,6409.0,7197.6,0.0,6,6,2,14870.5,6905.1,6409.0,6.1e-05,17.7859,1.0,1,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T23,Q5_I02,Q5,"l2, p3, sort_merge",23,15,5,2,1,3,2,0,0,0,11,3,8169.0,6409.0,7413.6,0.0,6,6,2,15080.0,6911.6,6409.0,6.1e-05,17.8597,1.0041,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T24,Q5_I02,Q5,"l2, p3, sort_merge, pipelined",24,15,5,2,1,3,2,0,6,6,11,3,8169.0,6409.0,7408.1,0.0,6,6,2,15080.0,6906.1,6409.0,6.1e-05,17.8575,1.004,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T25,Q5_I02,Q5,"l3, serial, nested_loop",25,13,5,2,1,1,0,0,0,0,0,0,8169.0,6409.0,0.0,7411.6,6,6,3,15079.0,6910.6,6409.0,6.1e-05,47.6234,2.6776,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T26,Q5_I02,Q5,"l3, serial, nested_loop, pipelined",26,13,5,2,1,1,0,0,6,6,0,0,8169.0,6409.0,0.0,7406.1,6,6,3,15079.0,6905.1,6409.0,6.1e-05,47.6222,2.6775,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T29,Q5_I02,Q5,"l3, serial, index_nested_loop",29,13,5,2,1,1,3,1,0,0,0,0,8169.0,6409.0,0.0,7203.1,6,6,3,14870.5,6910.6,6409.0,6.1e-05,47.5817,2.6752,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T30,Q5_I02,Q5,"l3, serial, index_nested_loop, pipelined",30,13,5,2,1,1,3,1,6,6,0,0,8169.0,6409.0,0.0,7197.6,6,6,3,14870.5,6905.1,6409.0,6.1e-05,47.5805,2.6752,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T31,Q5_I02,Q5,"l3, serial, sort_merge",31,15,5,2,1,3,2,0,0,0,0,0,8169.0,6409.0,0.0,7413.6,6,6,3,15080.0,6911.6,6409.0,6.1e-05,47.6238,2.6776,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T32,Q5_I02,Q5,"l3, serial, sort_merge, pipelined",32,15,5,2,1,3,2,0,6,6,0,0,8169.0,6409.0,0.0,7408.1,6,6,3,15080.0,6906.1,6409.0,6.1e-05,47.6226,2.6775,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T33,Q5_I02,Q5,"l3, p3, nested_loop",33,13,5,2,1,1,0,0,0,0,1,3,8169.0,6409.0,0.0,7411.6,6,6,3,15079.0,6910.6,6409.0,6.1e-05,21.759,1.2234,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T34,Q5_I02,Q5,"l3, p3, nested_loop, pipelined",34,13,5,2,1,1,0,0,6,6,1,3,8169.0,6409.0,0.0,7406.1,6,6,3,15079.0,6905.1,6409.0,6.1e-05,21.7578,1.2233,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T37,Q5_I02,Q5,"l3, p3, index_nested_loop",37,13,5,2,1,1,3,1,0,0,1,3,8169.0,6409.0,0.0,7203.1,6,6,3,14870.5,6910.6,6409.0,6.1e-05,21.7173,1.221,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T38,Q5_I02,Q5,"l3, p3, index_nested_loop, pipelined",38,13,5,2,1,1,3,1,6,6,1,3,8169.0,6409.0,0.0,7197.6,6,6,3,14870.5,6905.1,6409.0,6.1e-05,21.7161,1.221,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T39,Q5_I02,Q5,"l3, p3, sort_merge",39,15,5,2,1,3,2,0,0,0,1,3,8169.0,6409.0,0.0,7413.6,6,6,3,15080.0,6911.6,6409.0,6.1e-05,21.7594,1.2234,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q5_I02_T40,Q5_I02,Q5,"l3, p3, sort_merge, pipelined",40,15,5,2,1,3,2,0,6,6,1,3,8169.0,6409.0,0.0,7408.1,6,6,3,15080.0,6906.1,6409.0,6.1e-05,21.7582,1.2233,0,Q5_I02_T22,22,1,6,5,0,2,1,1,1,1,large,1,3,0,0,8169.0,"six-way join, group, sort"
Q6_I02_T01,Q6_I02,Q6,"home, serial, nested_loop",1,2,0,1,1,0,0,0,0,0,0,0,6653.0,0.0,0.0,0.0,0,0,0,6530.8,122.3,121.8,7.8e-05,27.7432,35.8486,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T03,Q6_I02,Q6,"home, serial, index_nested_loop",3,2,0,1,1,0,3,1,0,0,0,0,682.4,0.0,0.0,0.0,0,0,0,560.1,122.3,121.8,7.8e-05,2.8656,3.7028,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T04,Q6_I02,Q6,"home, serial, sort_merge",4,4,0,1,1,2,2,0,0,0,0,0,6653.0,487.1,0.0,0.0,0,0,0,6774.3,365.8,121.8,7.8e-05,28.6537,37.0251,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T05,Q6_I02,Q6,"home, p3, nested_loop",5,2,0,1,1,0,0,0,0,0,1,3,6653.0,0.0,0.0,0.0,0,0,0,6530.8,122.3,121.8,7.8e-05,9.5874,12.3884,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T07,Q6_I02,Q6,"home, p3, index_nested_loop",7,2,0,1,1,0,3,1,0,0,1,3,682.4,0.0,0.0,0.0,0,0,0,560.1,122.3,121.8,7.8e-05,1.2949,1.6732,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T08,Q6_I02,Q6,"home, p3, sort_merge",8,4,0,1,1,2,2,0,0,0,1,3,6653.0,487.1,0.0,0.0,0,0,0,6774.3,365.8,121.8,7.8e-05,10.4979,13.5649,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T09,Q6_I02,Q6,"l2, serial, nested_loop",9,2,0,1,1,0,0,0,0,0,0,0,6409.0,0.0,244.0,0.0,1,1,2,6530.8,122.3,121.8,7.8e-05,26.9546,34.8296,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T13,Q6_I02,Q6,"l2, serial, index_nested_loop",13,2,0,1,1,0,3,1,0,0,0,0,438.4,0.0,244.0,0.0,1,1,2,560.1,122.3,121.8,7.8e-05,2.077,2.6838,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T15,Q6_I02,Q6,"l2, serial, sort_merge",15,4,0,1,1,2,2,0,0,0,0,0,6409.0,0.0,731.1,0.0,1,1,2,6774.3,365.8,121.8,7.8e-05,27.4545,35.4755,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T17,Q6_I02,Q6,"l2, p3, nested_loop",17,2,0,1,1,0,0,0,0,0,1,3,6409.0,0.0,244.0,0.0,1,1,2,6530.8,122.3,121.8,7.8e-05,9.0664,11.7152,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T21,Q6_I02,Q6,"l2, p3, index_nested_loop",21,2,0,1,1,0,3,1,0,0,1,3,438.4,0.0,244.0,0.0,1,1,2,560.1,122.3,121.8,7.8e-05,0.7739,1.0,1,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T23,Q6_I02,Q6,"l2, p3, sort_merge",23,4,0,1,1,2,2,0,0,0,1,3,6409.0,0.0,731.1,0.0,1,1,2,6774.3,365.8,121.8,7.8e-05,9.5663,12.3612,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T25,Q6_I02,Q6,"l3, serial, nested_loop",25,2,0,1,1,0,0,0,0,0,0,0,6409.0,0.0,0.0,244.0,1,1,3,6530.8,122.3,121.8,7.8e-05,26.7557,34.5726,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T29,Q6_I02,Q6,"l3, serial, index_nested_loop",29,2,0,1,1,0,3,1,0,0,0,0,438.4,0.0,0.0,244.0,1,1,3,560.1,122.3,121.8,7.8e-05,1.8781,2.4268,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q6_I02_T31,Q6_I02,Q6,"l3, serial, sort_merge",31,4,0,1,1,2,2,0,0,0,0,0,6409.0,0.0,0.0,731.1,1,1,3,6774.3,365.8,121.8,7.8e-05,26.8585,34.7054,0,Q6_I02_T21,21,1,1,0,0,1,1,0,0,1,large,1,0,0,0,6409.0,selective filter with one aggregate
Q7_I02_T01,Q7_I02,Q7,"home, serial, nested_loop",1,11,4,2,1,1,0,0,0,0,0,0,17462.6,0.0,0.0,0.0,0,0,0,13776.4,3686.2,1922.7,6.1e-05,73.4286,5.4902,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T02,Q7_I02,Q7,"home, serial, hash",2,11,4,2,1,1,1,0,0,0,0,0,18513.9,0.0,0.0,0.0,0,0,0,14827.7,3686.2,1922.7,6.1e-05,77.809,5.8177,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T03,Q7_I02,Q7,"home, serial, index_nested_loop",3,11,4,2,1,1,3,1,0,0,0,0,14064.8,0.0,0.0,0.0,0,0,0,10378.6,3686.2,1922.7,6.1e-05,59.2711,4.4316,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T04,Q7_I02,Q7,"home, serial, sort_merge",4,13,4,2,1,3,2,0,0,0,0,0,15539.9,2.0,0.0,0.0,0,0,0,11854.7,3687.2,1922.7,6.1e-05,65.4211,4.8915,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T05,Q7_I02,Q7,"home, p3, nested_loop",5,11,4,2,1,1,0,0,0,0,9,3,17462.6,0.0,0.0,0.0,0,0,0,13776.4,3686.2,1922.7,6.1e-05,24.4833,1.8306,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T06,Q7_I02,Q7,"home, p3, hash",6,11,4,2,1,1,1,0,0,0,9,3,18513.9,0.0,0.0,0.0,0,0,0,14827.7,3686.2,1922.7,6.1e-05,25.9434,1.9398,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T07,Q7_I02,Q7,"home, p3, index_nested_loop",7,11,4,2,1,1,3,1,0,0,9,3,14064.8,0.0,0.0,0.0,0,0,0,10378.6,3686.2,1922.7,6.1e-05,19.7641,1.4777,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T08,Q7_I02,Q7,"home, p3, sort_merge",8,13,4,2,1,3,2,0,0,0,9,3,15539.9,2.0,0.0,0.0,0,0,0,11854.7,3687.2,1922.7,6.1e-05,21.8166,1.6312,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T09,Q7_I02,Q7,"l2, serial, nested_loop",9,11,4,2,1,1,0,0,0,0,0,0,8168.0,0.0,9294.6,0.0,5,5,2,13776.4,3686.2,1922.7,6.1e-05,43.5219,3.2541,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T10,Q7_I02,Q7,"l2, serial, nested_loop, pipelined",10,11,4,2,1,1,0,0,5,5,0,0,8168.0,0.0,9290.1,0.0,5,5,2,13776.4,3681.7,1922.7,6.1e-05,43.5172,3.2537,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T11,Q7_I02,Q7,"l2, serial, hash",11,11,4,2,1,1,1,0,0,0,0,0,8168.0,0.0,10345.9,0.0,5,5,2,14827.7,3686.2,1922.7,6.1e-05,44.5732,3.3327,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T12,Q7_I02,Q7,"l2, serial, hash, pipelined",12,11,4,2,1,1,1,0,5,5,0,0,8168.0,0.0,10341.4,0.0,5,5,2,14827.7,3681.7,1922.7,6.1e-05,44.5685,3.3323,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T13,Q7_I02,Q7,"l2, serial, index_nested_loop",13,11,4,2,1,1,3,1,0,0,0,0,8168.0,0.0,5896.8,0.0,5,5,2,10378.6,3686.2,1922.7,6.1e-05,40.1241,3.0,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T14,Q7_I02,Q7,"l2, serial, index_nested_loop, pipelined",14,11,4,2,1,1,3,1,5,5,0,0,8168.0,0.0,5892.3,0.0,5,5,2,10378.6,3681.7,1922.7,6.1e-05,40.1194,2.9997,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T15,Q7_I02,Q7,"l2, serial, sort_merge",15,13,4,2,1,3,2,0,0,0,0,0,8168.0,0.0,7373.9,0.0,5,5,2,11854.7,3687.2,1922.7,6.1e-05,41.6013,3.1105,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T16,Q7_I02,Q7,"l2, serial, sort_merge, pipelined",16,13,4,2,1,3,2,0,5,5,0,0,8168.0,0.0,7369.4,0.0,5,5,2,11854.7,3682.7,1922.7,6.1e-05,41.5966,3.1101,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T17,Q7_I02,Q7,"l2, p3, nested_loop",17,11,4,2,1,1,0,0,0,0,9,3,8168.0,0.0,9294.6,0.0,5,5,2,13776.4,3686.2,1922.7,6.1e-05,14.509,1.0848,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T18,Q7_I02,Q7,"l2, p3, nested_loop, pipelined",18,11,4,2,1,1,0,0,5,5,9,3,8168.0,0.0,9290.1,0.0,5,5,2,13776.4,3681.7,1922.7,6.1e-05,14.5071,1.0847,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T19,Q7_I02,Q7,"l2, p3, hash",19,11,4,2,1,1,1,0,0,0,9,3,8168.0,0.0,10345.9,0.0,5,5,2,14827.7,3686.2,1922.7,6.1e-05,14.8594,1.111,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T20,Q7_I02,Q7,"l2, p3, hash, pipelined",20,11,4,2,1,1,1,0,5,5,9,3,8168.0,0.0,10341.4,0.0,5,5,2,14827.7,3681.7,1922.7,6.1e-05,14.8575,1.1109,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T21,Q7_I02,Q7,"l2, p3, index_nested_loop",21,11,4,2,1,1,3,1,0,0,9,3,8168.0,0.0,5896.8,0.0,5,5,2,10378.6,3686.2,1922.7,6.1e-05,13.3764,1.0001,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T22,Q7_I02,Q7,"l2, p3, index_nested_loop, pipelined",22,11,4,2,1,1,3,1,5,5,9,3,8168.0,0.0,5892.3,0.0,5,5,2,10378.6,3681.7,1922.7,6.1e-05,13.3745,1.0,1,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T23,Q7_I02,Q7,"l2, p3, sort_merge",23,13,4,2,1,3,2,0,0,0,9,3,8168.0,0.0,7373.9,0.0,5,5,2,11854.7,3687.2,1922.7,6.1e-05,13.8702,1.0371,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T24,Q7_I02,Q7,"l2, p3, sort_merge, pipelined",24,13,4,2,1,3,2,0,5,5,9,3,8168.0,0.0,7369.4,0.0,5,5,2,11854.7,3682.7,1922.7,6.1e-05,13.8682,1.0369,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T25,Q7_I02,Q7,"l3, serial, nested_loop",25,11,4,2,1,1,0,0,0,0,0,0,8168.0,0.0,0.0,9294.6,5,5,3,13776.4,3686.2,1922.7,6.1e-05,35.9742,2.6898,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
Q7_I02_T26,Q7_I02,Q7,"l3, serial, nested_loop, pipelined",26,11,4,2,1,1,0,0,5,5,0,0,8168.0,0.0,0.0,9290.1,5,5,3,13776.4,3681.7,1922.7,6.1e-05,35.9732,2.6897,0,Q7_I02_T22,22,1,5,4,0,2,1,3,3,2,large,1,2,0,0,8168.0,"derived table, five-way join, group, sort"
